id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized,stem_length,semantic,grammatical,syntactic,mcq_prompt_number_tokens,semantic_norm,grammatical_norm,syntactic_norm,humanScore_norm,clarity_norm,combined_complexity
12-1078,Il est peu probable que l'eau traitée ait,"{'text': array(['fluide buvable dans le système',
       'une couleur claire tout au long',
       ""contaminants nocifs qui s'y écoulent"",
       'meilleure eau puis prétraitement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,Vitamine D guérit les os,0.8,2.0,52dbc5c7af,41,51.56302658934146,6.272500000000001,5.2125,66.0,0.18944275197198662,0.5245035493622481,0.16835533544009879,0.0,1.0,0.3146904910323
8-462,les nutriments provenant de l'alimentation et de l'eau sont nécessaires à un organisme,"{'text': array(['amitiés', 'habitat', 'survie', 'besoins caloriques'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,un animal a besoin de nutriments pour survivre,1.0,2.0,bdb4135787,86,41.81873605865985,5.535595238095239,5.401408450704225,56.0,0.13262016103436364,0.406996773300535,0.1854537466396804,1.0,1.0,0.31752120429237374
12-149,Qu'est-ce qui est le plus facilement illustré par un graphique en ligne?,"{'text': array(['la quantité de carpe dans un étang',
       ""les pensées dans l'esprit d'une personne"",
       ""la quantité de néant dans l'univers"",
       ""le nombre de dieux dans l'univers""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un graphique linéaire est utilisé pour montrer les changements dans le temps,0.8,1.6,7b06152ffc,72,87.31478810682893,4.561625,6.5,75.0,0.39792460230383814,0.2516875548300184,0.28488905501376194,0.0,0.8,0.3203503636442856
14-957,Les rochers sont plus susceptibles de vous tuer pendant,"{'text': array(['randonnée une montagne', 'dans une piscine', 'à un concert',
       'dans un champ de maïs'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,des glissements de terrain se produisent souvent sur les montagnes,1.0,2.0,7c933a44d8,55,55.566797411069274,5.08636612021858,5.526315789473684,61.0,0.21279023231390498,0.33536273307763326,0.1967593130776242,1.0,1.0,0.32347368354074874
9-1028,"Un kangourou peut avoir plusieurs bébés à différents stades de la vie en même temps. Ces joyeux peuvent montrer des instincts remarquables, en ce sens qu'ils","{'text': array(['hallucinate', 'infirmière', 'cri', 'sont nés'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple d'instinct est la capacité du kangourou à ramper dans la poche de sa mère pour boire du lait,0.8,1.6,b356d338b7,157,78.56799797806889,5.318795289855073,5.932584269662922,69.0,0.3469188080965707,0.37242587040366826,0.23353133415878222,0.0,0.8,0.3258628037977064
12-1190,Quel est le plus probable pour fournir un foyer à de nombreuses espèces?,"{'text': array(['une citerne à poisson', 'cheveux humains', 'un poisson',
       'un journal'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,un arbre est une source de nourriture pour les oiseaux dans un écosystème,0.8,1.8,7b06152ffc,72,57.32850815355778,4.2168340163934435,9.2,61.0,0.2230634244519721,0.196707211380983,0.5292704475177545,0.0,0.9,0.32971232500521286
11-280,Une façon de se reproduire est de,"{'text': array(['plats végétaux', ""produire de l'ovum"", ""faire de l'argent"",
       'tapis de litière'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,Un exemple de reproduction est la ponte des œufs,1.0,2.0,b356d338b7,33,80.31152511574328,4.828452380952382,4.704225352112676,56.0,0.3570859648557798,0.2942358282590849,0.12235057017151328,1.0,1.0,0.3321017089859134
7-1107,que peut-on trouver où se déroule la photosynthèse?,"{'text': array(['une pigmentation verte', 'un pigment bleu',
       'un pigment de chlore', 'de chlorure'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,un chloroplaste contient de la chlorophylle,1.0,1.8,cf7109905e,51,56.079317174851894,4.627456896551725,6.8910256410256405,58.0,0.21577892613344668,0.2621851039377566,0.3202814219243591,1.0,0.9,0.3344736355986687
14-1474,Qu'est-ce qui pousse principalement le cycle hydrologique à produire des nuages?,"{'text': array(['un majordome harcelant qui repose sur le doigt',
       'comment les vêtements sont souillés', ""énergie d'un pistolet"",
       ""énergie d'une étoile centrale""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,l'eau absorbe l'énergie solaire dans le cycle de l'eau,1.0,2.0,7c933a44d8,80,54.06241518352181,5.387635869565218,5.651162790697674,69.0,0.204017618683328,0.3834031838940158,0.20805941826616728,1.0,1.0,0.3386440662530533
12-1112,Une façon dont les graines sont fréquemment répandues est,"{'text': array(['porcins qui roulent dans la boue', 'les sols étant balayés',
       'les personnes qui mangent du jambon deli',
       'les campagnols consommant des pics de chêne'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,Un exemple de dispersion des graines est les animaux qui mangent des graines,1.0,2.0,b356d338b7,57,35.05853913538158,6.23511737089202,5.494047619047619,71.0,0.09319893244725286,0.518542518230036,0.1938386684767805,1.0,1.0,0.3416740357462208
9-171,braille est lu en utilisant vos doigts pour,"{'text': array(['tenir le livre', 'maintenez la lampe de poche', 'tourner la page',
       'sentir les mots'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la forme d'un objet peut être découverte en sentant cet objet,1.0,2.0,dc78319bb0,43,67.55680429749191,4.77,6.115384615384615,60.0,0.28270843256678874,0.284915016135288,0.250076890839404,1.0,1.0,0.34531010186244415
12-470,"Si une pomme de terre chaude est laissée sur un évier en acier, la pomme de terre","{'text': array(['brûlure', 'perdre de la chaleur', 'devenir plus chaud',
       'échauffement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si une substance chaude touche un objet froid, alors cette substance sera probablement refroidie",0.8,1.6,b356d338b7,81,104.5623487830162,5.340833333333334,5.103658536585366,64.0,0.49850155881893365,0.3759400551039335,0.15850391751734294,0.0,0.8,0.349883659432063
13-53,L'hiver dans l'hémisphère Nord,"{'text': array([""des journées ensoleillées chaudes dans l'hémisphère sud"",
       ""sont en phase avec la météo dans l'hémisphère Sud"",
       ""des journées d'automne dans l'hémisphère Nord"",
       ""corrélation à des mois froids dans l'hémisphère Sud""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,Juin est pendant l'hiver dans l'hémisphère sud,1.0,2.0,52dbc5c7af,30,53.82199065759778,5.663333333333334,5.757731958762887,72.0,0.20261561363791836,0.42736588003950393,0.2177051670401557,1.0,1.0,0.3543059982152733
12-1076,Une façon de recycler le papier est de l'utiliser pour,"{'text': array(['construire des océans', 'construire des vaisseaux spatiaux',
       'essuie-tout', 'construire des voitures'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,le papier est recyclable,1.0,1.6,cee82219a0,54,53.816814630292356,6.762090395480227,4.358108108108108,59.0,0.20258543029298093,0.6025735957749699,0.09102293533466864,1.0,0.8,0.3588545884207859
852,"Lorsque le câble d'alimentation de la console de jeu a été fixé au mur, l'électricité a fini par","{'text': array(['la prise', ""le câble d'alimentation"", 'le mur',
       'la console de jeu'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,l'envoi d'électricité par un conducteur provoque le flux d'électricité par ce conducteur,0.8,1.4,7189327f06,96,93.56993030104786,5.6924378109452745,5.775280898876405,67.0,0.4344006684719828,0.43200687777752833,0.2192935501593819,0.0,0.7,0.3607103289226678
11-604,Lequel des éléments suivants permettrait à la lumière du soleil de mieux atteindre le sol d'une forêt?,"{'text': array(['plus de parapluies', ""l'enregistrement"", ""plus d'arbres"",
       'arbres plus grands'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,de grands arbres empêchent la lumière du soleil d'atteindre le sol,1.0,2.0,7b06152ffc,102,68.07159143872559,4.878125000000001,6.628048780487805,64.0,0.2857103483095682,0.30215662023190387,0.29647895845229816,1.0,1.0,0.365303778098131
10-191,Une personne voulant protéger les humains contre l'électrocution par contact avec le fil enveloppait le fil dans,"{'text': array(['une barrière en boîte', ""un faisceau métallique avec de l'acier"",
       'une corde de cuivre avec des barbes', 'un log rempli de sciure'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le bois est un isolant d'énergie électrique,0.8,1.2,b356d338b7,112,68.56061010342091,6.496991341991342,6.516304347826087,77.0,0.2885619984586839,0.5603009213089085,0.28636478806028365,0.0,0.6,0.37056831234836274
8-14,"Un étudiant étudie différents aspects de la science, et la zone d'aujourd'hui est des propriétés magnétiques. L'élève a un aimant, et teste à quel type d'objets l'aimant aura une attraction. L'élève est surpris que l'aimant se tire vers","{'text': array(['une tasse en plastique', 'un mur en plâtre', 'une pierre grise',
       'une plaque de papier'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,les roches contiennent parfois du fer,1.0,1.6,b356d338b7,236,89.55747842974961,5.690956043956044,4.629464285714286,91.0,0.411002565693562,0.43177059532858736,0.1155838244265051,1.0,0.8,0.3775070956345963
10-833,"Un glacier a traversé une région il y a des années et des années, et les scientifiques peuvent le dire en","{'text': array(['regarder la lune', 'regarder les chiens',
       'en regardant les conditions du ciel',
       'en regardant la pierre à proximité'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,glaciers provoquent des rayures dans les roches,0.8,1.4,b356d338b7,105,68.31591034028679,7.333354978354979,5.346153846153847,77.0,0.28713506291121405,0.6936674017619735,0.1804525624906882,0.0,0.7,0.3833765081491627
10-664,Qu'arrive - t - il habituellement aux animaux dont les humains ont besoin de nouveaux pour cultiver plus de maïs?,"{'text': array(['les animaux deviennent magiques', 'animaux chassés',
       'les animaux gagnent leur habitat', 'les animaux sont heureux'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les humains qui se déplacent dans un environnement font habituellement perdre leur habitat aux espèces indigènes,1.0,1.6,0317ce7c33,113,43.06764893140644,7.3785475352112675,5.029069767441861,73.0,0.13990303761335732,0.7008738033659496,0.15175276667717683,1.0,0.8,0.3877588822969451
14-881,Les ligares sont moins susceptibles de prospérer lorsqu'il y a,"{'text': array([""des troupeaux d'antilopes massifs"", 'famine',
       'nourriture abondante', 'proies facilement disponibles'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,un animal né lorsque des aliments sont disponibles a un impact positif sur sa santé,1.0,2.0,7c933a44d8,62,31.31728396564722,6.035488505747127,7.948717948717949,58.0,0.07138227874283871,0.4867097149090194,0.41601487340384347,1.0,1.0,0.3922320601167104
10-1056,Un satellite peut faire une révolution lorsque,"{'text': array(['prévoit un long voyage', 'crée un nouveau cours',
       ""décolle dans l'espace"", ""il voyage autour d'une chose""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,une révolution c'est quand quelque chose tourne autour d'autre chose,1.0,0.8,b356d338b7,46,82.07064025755972,6.134726775956285,5.7631578947368425,61.0,0.3673440210786398,0.5025342417638565,0.21819627733236047,1.0,0.4,0.396422362052457
7-1126,"Dans une tourbière, quand les niveaux d'eau deviennent bas,","{'text': array(['les animaux de tourbière peuvent avoir soif',
       'les animaux de tourbière peuvent chercher plus longtemps des nutriments',
       ""la tourbière produit plus d'eau"",
       'les prédateurs des tourbières ont besoin de plus de proies'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si l'eau disponible dans un environnement diminue, la quantité de nourriture disponible dans cet environnement diminuera",0.8,0.8,b356d338b7,59,87.81180515047163,7.946371308016877,4.333333333333333,79.0,0.4008228939825408,0.7914189380467447,0.0887805301648789,0.0,0.4,0.4043067086582493
10-583,"Pour qu'un renard attrape un poulet, il doit","{'text': array(['commande de poulet frit Kentucky',
       'toujours se déplacer exponentiellement plus vite',
       ""sauter dessus d'un arbre haut"", ""nager jusqu'à elle""],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,certains prédateurs se déplacent rapidement pour attraper des proies,1.0,1.6,dc78319bb0,44,68.31482430640608,6.7070512820512835,5.404761904761905,65.0,0.28712872984276194,0.5937970630251843,0.1857572732220189,1.0,0.8,0.4100049198269895
13-12,un reptile brun une heure plus tard est maintenant vert parce que,"{'text': array(['peinture rouge a été versé dessus', ""c'est vert avec envie"",
       'il est assis dans un arbuste à feuilles et utilise le camouflage',
       'il se sent nauséeux'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,Un exemple de camouflage est quand quelque chose change de couleur pour avoir la même couleur que son environnement,1.0,2.0,3f32b550f3,65,68.0603184858337,6.382149122807018,5.789473684210526,76.0,0.2856446115184886,0.5419881899632172,0.2205781622495533,1.0,1.0,0.4144632891193777
699,Vous ne pouviez pas découvrir la forme d'un objet si vous aviez,"{'text': array(['prise de nez', 'bande sur la bouche', ""bouchons d'oreille"",
       'mains derrière le dos'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,la forme d'un objet peut être découverte en sentant cet objet,1.0,1.4,be7a45e47c,63,76.06616826914251,5.706349206349207,7.253012048192771,63.0,0.33232970633505216,0.4342251878074575,0.3530454005358482,1.0,0.7,0.4208800884035073
8-356,Prendre des douches chaudes plus courtes,"{'text': array([""augmentera l'utilisation de l'eau"",
       ""aidera à préserver l'approvisionnement en eau"",
       ""aidera à la consommation d'eau"", 'surmenera le chauffe-eau'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"comme le temps passé à prendre une douche diminue, l'eau utilisée diminuera",1.0,2.0,a8ecf6eaeb,40,67.8128674775362,7.010779569892474,5.173076923076923,62.0,0.28420163243475555,0.6422295521988327,0.1647870886122271,1.0,1.0,0.4273654819737446
11-125,Un exemple d'une chose vivante qui a besoin de respiration pour utiliser efficacement l'énergie est,"{'text': array(['une pile de clip papier', 'un meurtre de corbeaux',
       ""une grande statue d'éléphant"", 'un banc de parc ensoleillé'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,les êtres vivants ont besoin de respiration pour utiliser l'énergie,1.0,2.0,b356d338b7,99,77.80863424949348,6.401314553990611,5.857142857142858,71.0,0.34249067509028913,0.5450443081302316,0.226703009179478,1.0,1.0,0.4342713977199996
9-97,Un homme branche sa télévision dans une prise derrière une armoire. Il voit que la télévision peut maintenant être allumée pour qu'il puisse regarder son émission préférée. L'homme sait qu'en accrochant le cordon t.v. dans la sortie,"{'text': array(['il a fait un tour', 'il a fait une bonne affaire',
       'il a inventé de nouveaux circuits', 'il a complété un circuit'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"lorsqu'un conducteur électrique est branché dans une prise, un circuit est complété",1.0,2.0,b356d338b7,232,116.8081792742014,5.838715635738833,4.491071428571429,97.0,0.5699115618869983,0.4553323283505193,0.10305766178162455,1.0,1.0,0.4384904656057426
12-18,Une façon de polluer pourrait être,"{'text': array(['utilisant des panneaux solaires sur la maison',
       'lancer du plastique dans le pacifique',
       'utilisant du plastique pour fabriquer des imperméables',
       'utilisant des bouteilles de verre pour faire une maison'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,la pollution est une source de polluants,1.0,1.4,cee82219a0,34,97.31443921849132,6.949429223744293,4.773255813953488,73.0,0.4562362959923465,0.6324466307701412,0.12859862957516197,1.0,0.7,0.4501844669012948
11-628,Un an peut passer dans le temps qu'il faut,"{'text': array([""notre globe autour d'une source de chaleur"",
       'pour chauffer une poche chaude', 'pour enlever tes chaussures',
       'pour laver la vaisselle sale'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,une révolution complète de la Terre autour du soleil prend une année Terre,1.0,1.8,b356d338b7,42,78.06431536190212,5.82107843137255,8.232954545454547,68.0,0.34398164697943046,0.4525199011130206,0.44174159018572706,1.0,0.9,0.4664729414834534
12-1133,Comment pouvez - vous vous assurer de ne pas tomber malade après avoir mangé de la viande?,"{'text': array(['couvre-le avec du ketchup', ""mange-le quand c'est cru"",
       ""prendre la viande d'un raton laveur mort dans la route"",
       'faire cuire très soigneusement'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,les bactéries causent des empoisonnements alimentaires,1.0,2.0,3f32b550f3,90,147.31410874985158,4.920131578947369,5.724489795918368,77.0,0.7478030098388887,0.3088549860461351,0.21469636480097498,1.0,1.0,0.4814063082057996
13-541,"Si ta grand-mère t'envoie dans la cour pour sortir les mauvaises herbes du jardin, elle veut dire :","{'text': array(['arrosez soigneusement les mauvaises herbes',
       'les arracher du sol', ""fertiliser et jusqu'aux mauvaises herbes"",
       'demandez-leur de quitter la cour'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"si une mauvaise herbe est tirée, alors cette mauvaise herbe est détruite",1.0,2.0,a8ecf6eaeb,99,68.5727889565751,7.725518018018018,6.275510204081632,75.0,0.2886330178919295,0.7562016895880591,0.2645701183732183,1.0,1.0,0.4928214477559621
12-31,"Si une personne veut sauver l'environnement, une chose qu'elle peut essayer est","{'text': array(['utilisant plus de styromousse', 'acheter plus de choses',
       'réutiliser des vaisselles en plastique',
       'brûlant plus de plastique'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,Un exemple de protection de l'environnement est la réduction de la quantité de déchets,1.0,2.0,b356d338b7,79,67.32006310950965,6.78497512437811,8.795454545454547,67.0,0.2813279064381346,0.6062227928664444,0.4926543802907255,1.0,1.0,0.5140615238785913
8-427,"Un troupeau de bétail fait lentement son chemin à travers un grand champ. Le berger se rend compte qu'il a oublié d'apporter du grain pour le bétail, mais le bétail survivra juste bien dans les champs, parce que","{'text': array(['ils mangent de la rugueuse', 'ils chassent la viande',
       'ils mangent des insectes', 'ils mangent des proies'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,les vaches ne mangent que des plantes,1.0,2.0,b356d338b7,211,104.82046120520681,7.061041666666667,6.504424778761062,93.0,0.5000067085818513,0.6502443422441175,0.2852895489378917,1.0,1.0,0.5306621799291581
12-1137,Laquelle est la plus précise?,"{'text': array(['les barrages peuvent capturer des rafales puissantes et exploiter leur puissance',
       'les moulins à vent peuvent capturer des éclairs et exploiter leur puissance',
       'les barrages peuvent capturer des éclairs et exploiter leur puissance',
       'les moulins à vent peuvent capturer des rafales puissantes et exploiter leur puissance'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,le vent est une source d'énergie,1.0,2.0,7b06152ffc,29,62.56426586210728,7.021032303370787,9.722222222222221,89.0,0.25359507963863287,0.6438644522824507,0.5765376304300494,1.0,1.0,0.5421991487053398
14-1180,Quels sont les trois événements susceptibles de se produire une fois par jour?,"{'text': array(['3 cycles de jour, 3 cycles de nuit, et les oiseaux chantent au lever du soleil',
       'un cycle de jour, un cycle de nuit et une moto',
       'un cycle de jour, un cycle de nuit, et des oiseaux chantant au lever du soleil',
       'un cycle de jour, un cycle de nuit et des oiseaux volant'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,cycles de jour et de nuit se produisent une fois par jour,0.8,1.8,7b06152ffc,78,148.80891404859722,6.37681603773585,14.400763358778626,106.0,0.7565197768271645,0.5411377766322516,1.0,0.0,0.9,0.7342972660378249
